Time,65705048,853801181864312832,1000366558730797056,1304371585,1131032918552301568,1455896304580661258,1235815496223580160,1237550316574269441,1235439317742305280,1222030794056560640,902399334657933312,1403314005934891011,1395574640056029186,1207580042865205251,1463828063083327495,1468407509279199232,1468518847632261122,1845223206,1478605648703406082,1479254808922300422,1498237705867579395,1506912045077512192,1484798916579053568,1422403344920809476,1312043106431238144,1240980884456497152,1185627684816080896,1166807855556546560,921488327479398400,54392416,1523827828231634944,1526366293233807360,1531924219323219969,123542940
25-Mar-2020 00:00:00,4305,857,NaN,519,339,NaN,266,31,40,64,58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15-Apr-2020 00:00:00,4373,1005,NaN,515,365,NaN,305,71,45,78,59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21-May-2020 00:00:00,4533,1180,891,537,385,NaN,327,105,57,93,65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23-Jun-2020 00:00:00,4716,1416,1144,552,407,NaN,342,154,65,109,65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21-Jul-2020 00:00:00,4902,1604,1285,554,421,NaN,349,170,66,162,65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26-Aug-2020 00:00:00,4993,1834,1270,559,435,NaN,352,213,72,171,69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29-Sep-2020 00:00:00,5119,1923,1444,568,451,NaN,364,249,78,174,72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28-Oct-2020 00:00:00,5245,2077,1697,606,477,NaN,371,277,79,201,73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25-Nov-2020 00:00:00,5341,2215,1808,623,504,NaN,381,316,85,205,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22-Dec-2020 00:00:00,5364,2299,1816,634,525,NaN,385,332,85,223,81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04-Feb-2021 00:00:00,5384,2648,1776,644,549,NaN,403,365,89,236,88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16-Mar-2021 00:00:00,5497,3027,1720,647,563,NaN,459,387,96,310,92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10-May-2021 00:00:00,5673,3469,1661,657,603,NaN,539,411,101,323,102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29-Jun-2021 00:00:00,5893,3875,1631,666,640,NaN,609,446,103,349,107,121,50,38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30-Jul-2021 00:00:00,5957,4184,1622,676,652,NaN,643,464,106,357,111,277,60,59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
07-Sep-2021 00:00:00,6051,4334,1587,677,669,NaN,673,497,104,361,113,378,66,77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10-Oct-2021 00:00:00,6236,4524,1575,686,682,NaN,698,513,104,363,113,439,73,89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24-Nov-2021 00:00:00,6405,4830,1554,688,701,156,725,524,103,375,118,500,89,101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16-Dec-2021 00:00:00,6496,4967,1551,690,715,173,733,551,103,375,120,521,98,106,51,45,24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04-Jan-2022 00:00:00,6497,5111,1544,693,718,184,756,563,103,375,121,545,99,108,61,47,43,236,4,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
02-Feb-2022 00:00:00,6559,5270,1534,695,722,270,783,573,103,392,135,552,126,121,106,69,65,238,13,410,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
03-Mar-2022 00:00:00,6666,5388,1538,698,732,326,797,596,108,411,141,571,134,131,130,91,78,246,17,705,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
03-Apr-2022 00:00:00,6736,5495,1524,701,737,335,810,599,108,410,143,676,145,140,155,99,80,248,30,880,16,74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15-Apr-2022 00:21:13,6754,5626,1523,701,741,342,830,604,108,412,144,743,149,148,163,104,82,250,38,1006,16,104,154,92,20,15,423,401,79,87,NaN,NaN,NaN,NaN
15-Apr-2022 00:31:36,6754,5626,1523,701,741,342,830,604,108,412,144,743,149,148,162,104,82,250,38,1006,16,104,154,92,20,15,423,401,79,87,NaN,NaN,NaN,NaN
